description_label,element_type,image_path,bb,bb_x,bb_y,bb_width,bb_height,label_path
the 'select' button for the second item in the list (the white earbuds),button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_8aa6c429-7255-4d8b-8085-945fddbed350.jpeg,"[0.0, 0.8388183593749999, 0.1451096602434077, 0.05888671875, 0.005273833671399594]",0.8388183593749999,0.1451096602434077,0.05888671875,0.0052738336713995,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_8aa6c429-7255-4d8b-8085-945fddbed350.pickle
the mouse on the accessories icon,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_52bd843f-a37a-4c07-a70a-84efd5e4f347.jpeg,"[0.0, 0.42109375, 0.16590037626378676, 0.025, 0.006490872210953347]",0.42109375,0.1659003762637867,0.025,0.0064908722109533,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_52bd843f-a37a-4c07-a70a-84efd5e4f347.pickle
the 'gaming keyboards' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_ca3984bf-6dc5-4f17-b16d-e1be1401cb18.jpeg,"[0.0, 0.625, 0.20436795043039477, 0.1203125, 0.019367764915405164]",0.625,0.2043679504303947,0.1203125,0.0193677649154051,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_ca3984bf-6dc5-4f17-b16d-e1be1401cb18.pickle
the 'featured items' dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_6157313b-c9b5-48db-9508-4caaebb0d2bd.jpeg,"[0.0, 0.49267578125, 0.0834511169332598, 0.108203125, 0.0058834344548630265]",0.49267578125,0.0834511169332598,0.108203125,0.005883434454863,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_6157313b-c9b5-48db-9508-4caaebb0d2bd.pickle
the 'select' button for the second item in the list (the Keycaps),button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_30bf530a-57b0-4f81-82a3-aa8a1ac9c544.jpeg,"[0.0, 0.8388183593749999, 0.139062205133044, 0.05888671875, 0.004906586148329874]",0.8388183593749999,0.139062205133044,0.05888671875,0.0049065861483298,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_30bf530a-57b0-4f81-82a3-aa8a1ac9c544.pickle
the accessories icon,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_1d3159ad-107a-4dd8-84a8-983b8d83b1f7.jpeg,"[0.0, 0.38671875, 0.13491316214217897, 0.025, 0.006038875259482921]",0.38671875,0.1349131621421789,0.025,0.0060388752594829,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_1d3159ad-107a-4dd8-84a8-983b8d83b1f7.pickle
the 'keyboards' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_2404da3a-9347-40ad-9752-dd4bce3d6af1.jpeg,"[0.0, 0.28125, 0.257796267438409, 0.1203125, 0.009683882457702582]",0.28125,0.257796267438409,0.1203125,0.0096838824577025,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_2404da3a-9347-40ad-9752-dd4bce3d6af1.pickle
the 'featured items' dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e483a49f-029d-446c-892c-c56b92fc463b_cccaa857-cde8-47e0-8f1d-a9ed2ea20ddf.jpeg,"[0.0, 0.49267578125, 0.08427230319346454, 0.108203125, 0.005941329372447085]",0.49267578125,0.0842723031934645,0.108203125,0.005941329372447,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e483a49f-029d-446c-892c-c56b92fc463b_cccaa857-cde8-47e0-8f1d-a9ed2ea20ddf.pickle
'search IMDb,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/38093911-e502-4333-9819-19e130be4056_2da38559-25b6-4be3-98d6-2c9dc7f8cf7c.jpeg,"[0.0, 0.078125, 0.02295393110330037, 0.15625, 0.001453033778148457]",0.078125,0.0229539311033003,0.15625,0.0014530337781484,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/38093911-e502-4333-9819-19e130be4056_2da38559-25b6-4be3-98d6-2c9dc7f8cf7c.pickle
the 'terminator 2: Judgement Day' option in the dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/38093911-e502-4333-9819-19e130be4056_e674e74f-9c91-4a63-80f9-220cc29432b9.jpeg,"[0.0, 0.428448486328125, 0.08800325246132208, 0.44417724609375, 0.005625879043600563]",0.428448486328125,0.088003252461322,0.44417724609375,0.0056258790436005,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/38093911-e502-4333-9819-19e130be4056_e674e74f-9c91-4a63-80f9-220cc29432b9.pickle
the star button by 'Rate',button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/38093911-e502-4333-9819-19e130be4056_2c32592f-be0a-46ca-8e0d-ff60c04c7bd4.jpeg,"[0.0, 0.8049438476562499, 0.014844389844389844, 0.025, 0.003276003276003276]",0.8049438476562499,0.0148443898443898,0.025,0.0032760032760032,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/38093911-e502-4333-9819-19e130be4056_2c32592f-be0a-46ca-8e0d-ff60c04c7bd4.pickle
the 10th star in the list of stars,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/38093911-e502-4333-9819-19e130be4056_0ab68ad3-1f49-4aa8-a4a1-e0109f4ebc12.jpeg,"[0.0, 0.5, 0.05653257466899312, 0.25, 0.004926613979267166]",0.5,0.0565325746689931,0.25,0.0049266139792671,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/38093911-e502-4333-9819-19e130be4056_0ab68ad3-1f49-4aa8-a4a1-e0109f4ebc12.pickle
the 'Rate' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/38093911-e502-4333-9819-19e130be4056_9fe14f65-febf-4476-8f1f-a129994473c9.jpeg,"[0.0, 0.5, 0.062485566560607615, 0.25, 0.0036949604844503745]",0.5,0.0624855665606076,0.25,0.0036949604844503,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/38093911-e502-4333-9819-19e130be4056_9fe14f65-febf-4476-8f1f-a129994473c9.pickle
the 'cooking' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_c35a992d-05ba-4dfb-94ad-b38389ab7d6f.jpeg,"[0.0, 0.7878906250000001, 0.17219787100814024, 0.04140625, 0.005635566687539136]",0.7878906250000001,0.1721978710081402,0.04140625,0.0056355666875391,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_c35a992d-05ba-4dfb-94ad-b38389ab7d6f.pickle
the 'Dates' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_6fc5cf39-5a36-4820-8e4c-b46fb9893ef4.jpeg,"[0.0, 0.08750000000000001, 0.03645200486026732, 0.0296875, 0.0054678007290400975]",0.0875,0.0364520048602673,0.0296875,0.00546780072904,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_6fc5cf39-5a36-4820-8e4c-b46fb9893ef4.pickle
the 'May 2023' header,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_e5808075-c666-46b6-b4a3-afa545d44347.jpeg,"[0.0, 0.46796875, 0.059234507897934385, 0.240625, 0.006075334143377886]",0.46796875,0.0592345078979343,0.240625,0.0060753341433778,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_e5808075-c666-46b6-b4a3-afa545d44347.pickle
the May 10th button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_70d6325b-bc87-4773-9d8e-96427671b767.jpeg,"[0.0, 0.46796875, 0.09750911300121508, 0.0328125, 0.01275820170109356]",0.46796875,0.097509113001215,0.0328125,0.0127582017010935,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_70d6325b-bc87-4773-9d8e-96427671b767.pickle
the save button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_288889c7-b096-43de-99fd-0a2f9797dd3a.jpeg,"[0.0, 0.578125, 0.175273390036452, 0.05, 0.010328068043742407]",0.578125,0.175273390036452,0.05,0.0103280680437424,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_288889c7-b096-43de-99fd-0a2f9797dd3a.pickle
the 'Group size' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_d1471e5c-add8-4863-8bc6-e4a798a53dfb.jpeg,"[0.0, 0.16015625, 0.03614457831325301, 0.053125, 0.005421686746987952]",0.16015625,0.036144578313253,0.053125,0.0054216867469879,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_d1471e5c-add8-4863-8bc6-e4a798a53dfb.pickle
the 4-10 guests toggle,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_5ab4817c-2d1f-4e2b-9efd-ec821f290774.jpeg,"[0.0, 0.1484375, 0.06987951807228916, 0.0171875, 0.006626506024096385]",0.1484375,0.0698795180722891,0.0171875,0.0066265060240963,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_5ab4817c-2d1f-4e2b-9efd-ec821f290774.pickle
the save button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/012446b3-ee30-480b-86ec-3a3cdeaba9dc_ccb50889-0588-4128-b5df-83c48a2c7490.jpeg,"[0.0, 0.36953125000000003, 0.11445783132530121, 0.05, 0.010240963855421687]",0.36953125,0.1144578313253012,0.05,0.0102409638554216,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/012446b3-ee30-480b-86ec-3a3cdeaba9dc_ccb50889-0588-4128-b5df-83c48a2c7490.pickle
the 'sign in' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/12cbd3a8-1087-413d-8114-3d754caaa362_30f8a5ab-ce13-4f5c-bb14-344860aef595.jpeg,"[0.0, 0.909942626953125, 0.012024464855250246, 0.03634033203125, 0.002750475343473994]",0.909942626953125,0.0120244648552502,0.03634033203125,0.0027504753434739,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/12cbd3a8-1087-413d-8114-3d754caaa362_30f8a5ab-ce13-4f5c-bb14-344860aef595.pickle
the 'my lists' option in the drop down,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/12cbd3a8-1087-413d-8114-3d754caaa362_95283b80-5efd-4e1e-a4a6-b7a06e513686.jpeg,"[0.0, 0.872674560546875, 0.038615907139352305, 0.15655517578125, 0.003986751717369971]",0.872674560546875,0.0386159071393523,0.15655517578125,0.0039867517173699,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/12cbd3a8-1087-413d-8114-3d754caaa362_95283b80-5efd-4e1e-a4a6-b7a06e513686.pickle
the 'view / add list' under 'college supply list',button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/12cbd3a8-1087-413d-8114-3d754caaa362_9a4746e9-d58c-4c7e-8ca4-dea4fa610942.jpeg,"[0.0, 0.6938720703125, 0.12692057291666664, 0.143115234375, 0.002244971264367816]",0.6938720703125,0.1269205729166666,0.143115234375,0.0022449712643678,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/12cbd3a8-1087-413d-8114-3d754caaa362_9a4746e9-d58c-4c7e-8ca4-dea4fa610942.pickle
the 'add list' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/12cbd3a8-1087-413d-8114-3d754caaa362_2cadb692-b926-4cde-b0ad-dc68af34ac99.jpeg,"[0.0, 0.63134765625, 0.5649777310101801, 0.12119140625, 0.012235708692247455]",0.63134765625,0.5649777310101801,0.12119140625,0.0122357086922474,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/12cbd3a8-1087-413d-8114-3d754caaa362_2cadb692-b926-4cde-b0ad-dc68af34ac99.pickle
the 'search movies & tv' text field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/cfcc4105-6ff5-4119-b069-3c2673588df5_ea1fdfc9-e3c1-473e-b906-85b85d1bbf98.jpeg,"[0.0, 0.5, 0.023471179945712916, 0.25078125, 0.005748044068337857]",0.5,0.0234711799457129,0.25078125,0.0057480440683378,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/cfcc4105-6ff5-4119-b069-3c2673588df5_ea1fdfc9-e3c1-473e-b906-85b85d1bbf98.pickle
the 'search movies & tv' text field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/cfcc4105-6ff5-4119-b069-3c2673588df5_297c5778-aaa2-4114-bff7-2e51d79bd28d.jpeg,"[0.0, 0.5, 0.023471179945712916, 0.25078125, 0.005748044068337857]",0.5,0.0234711799457129,0.25078125,0.0057480440683378,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/cfcc4105-6ff5-4119-b069-3c2673588df5_297c5778-aaa2-4114-bff7-2e51d79bd28d.pickle
the shawshank redemption option in the dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/cfcc4105-6ff5-4119-b069-3c2673588df5_31fac4e2-6787-4c91-a483-c31904240f9f.jpeg,"[0.0, 0.49609375, 0.03025706530416733, 0.24296875, 0.004949704614402044]",0.49609375,0.0302570653041673,0.24296875,0.004949704614402,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/cfcc4105-6ff5-4119-b069-3c2673588df5_31fac4e2-6787-4c91-a483-c31904240f9f.pickle
the heart button next to 'wish list',button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/cfcc4105-6ff5-4119-b069-3c2673588df5_e74c73f4-6619-4d2e-9aa2-c46053bacf5b.jpeg,"[0.0, 0.458984375, 0.18788418552668343, 0.01640625, 0.00586756077116513]",0.458984375,0.1878841855266834,0.01640625,0.0058675607711651,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/cfcc4105-6ff5-4119-b069-3c2673588df5_e74c73f4-6619-4d2e-9aa2-c46053bacf5b.pickle
the 'pick up location' text field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_cb751450-52a6-4aa9-8213-15eadc1eb36d.jpeg,"[0.0, 0.27546386718750004, 0.08585114222549742, 0.335302734375, 0.008843036109064112]",0.2754638671875,0.0858511422254974,0.335302734375,0.0088430361090641,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_cb751450-52a6-4aa9-8213-15eadc1eb36d.pickle
the airport button in the dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_f2d7982d-f4f9-49f4-9a86-c721dc19907e.jpeg,"[0.0, 0.113818359375, 0.10802781871775977, 0.0276123046875, 0.005158437730287398]",0.113818359375,0.1080278187177597,0.0276123046875,0.0051584377302873,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_f2d7982d-f4f9-49f4-9a86-c721dc19907e.pickle
the pickup date input field,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_fa55886b-6738-4113-a78e-bd3c3caa3fda.jpeg,"[0.0, 0.5078857421875, 0.08953574060427413, 0.057666015625, 0.008843036109064112]",0.5078857421875,0.0895357406042741,0.057666015625,0.0088430361090641,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_fa55886b-6738-4113-a78e-bd3c3caa3fda.pickle
the button associated with may 5th,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_240eb111-73f7-44af-b2c7-ef32d44f712d.jpeg,"[0.0, 0.7895935058593749, 0.1440677966101695, 0.00609130859375, 0.007369196757553427]",0.7895935058593749,0.1440677966101695,0.00609130859375,0.0073691967575534,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_240eb111-73f7-44af-b2c7-ef32d44f712d.pickle
the button associated with may 7th,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_5e0c5e94-3faf-4ed0-8870-948c25458638.jpeg,"[0.0, 0.6501281738281249, 0.1440677966101695, 0.00609130859375, 0.007369196757553427]",0.6501281738281249,0.1440677966101695,0.00609130859375,0.0073691967575534,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_5e0c5e94-3faf-4ed0-8870-948c25458638.pickle
the inputfield for time for pick up,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_5747362b-eb09-4262-bebe-63f9702494a1.jpeg,"[0.0, 0.6002685546875, 0.08585114222549742, 0.0875, 0.022844509948415623]",0.6002685546875,0.0858511422254974,0.0875,0.0228445099484156,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_5747362b-eb09-4262-bebe-63f9702494a1.pickle
the inputfield for time for drop off,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_2eca184d-87d9-4f43-915d-81e3c6342921.jpeg,"[0.0, 0.8025634765624999, 0.08585114222549742, 0.0875, 0.022844509948415623]",0.8025634765624999,0.0858511422254974,0.0875,0.0228445099484156,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_2eca184d-87d9-4f43-915d-81e3c6342921.pickle
the search button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_2ed57278-be88-4290-90c5-5bb0ae9816d8.jpeg,"[0.0, 0.88800048828125, 0.08621960206337509, 0.0521240234375, 0.010316875460574797]",0.88800048828125,0.086219602063375,0.0521240234375,0.0103168754605747,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_2ed57278-be88-4290-90c5-5bb0ae9816d8.pickle
the airport checkbox under 'Location',button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_2199df14-a07c-4655-8acf-ffe5463c07d2.jpeg,"[0.0, 0.09140625, 0.032679738562091505, 0.015625, 0.0012103606874848704]",0.09140625,0.0326797385620915,0.015625,0.0012103606874848,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_2199df14-a07c-4655-8acf-ffe5463c07d2.pickle
the small car button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_68d42d45-caee-4d83-9c81-1230edd68a9d.jpeg,"[0.0, 0.39816894531249997, 0.023376796307126742, 0.06875, 0.009156466705656278]",0.3981689453124999,0.0233767963071267,0.06875,0.0091564667056562,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_68d42d45-caee-4d83-9c81-1230edd68a9d.pickle
"the ""Price per day"" tag icon",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_fb3f12c5-bf53-404f-a698-80a4d5ccb6d2.jpeg,"[0.0, 0.09140625, 0.15500259201658892, 0.015625, 0.005184033177812338]",0.09140625,0.1550025920165889,0.015625,0.0051840331778123,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_fb3f12c5-bf53-404f-a698-80a4d5ccb6d2.pickle
the 'view deal' button for the first car listing,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_27579272-112f-4a22-bdd5-a1b0a72d53f6.jpeg,"[0.0, 0.848883056640625, 0.1521432737169518, 0.04722900390625, 0.005184033177812338]",0.848883056640625,0.1521432737169518,0.04722900390625,0.0051840331778123,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_27579272-112f-4a22-bdd5-a1b0a72d53f6.pickle
the 'go to book with collision damage coverage' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_c781cd7b-c750-4d08-bb77-239279715e4b.jpeg,"[0.0, 0.556512451171875, 0.7976214633580706, 0.12601318359375, 0.01855287569573284]",0.556512451171875,0.7976214633580706,0.12601318359375,0.0185528756957328,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c86ddda7-8d34-4029-ae11-d8229d5e1d9a_c781cd7b-c750-4d08-bb77-239279715e4b.pickle
the search box input field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/1a13b675-36a8-4b42-b246-db49797e5d2b_f452edaa-e7e8-4979-baff-5ffe044fcf66.jpeg,"[0.0, 0.6636718749999999, 0.012354152367879205, 0.31484375, 0.0060398078242964994]",0.6636718749999999,0.0123541523678792,0.31484375,0.0060398078242964,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/1a13b675-36a8-4b42-b246-db49797e5d2b_f452edaa-e7e8-4979-baff-5ffe044fcf66.pickle
the 'bed sheets queen' option at the top of the dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/1a13b675-36a8-4b42-b246-db49797e5d2b_929b4ff6-98b3-4d12-80aa-f3afa65fb253.jpeg,"[0.0, 0.5695678710937501, 0.021176242236024843, 0.1, 0.0031530365769496206]",0.5695678710937501,0.0211762422360248,0.1,0.0031530365769496,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/1a13b675-36a8-4b42-b246-db49797e5d2b_929b4ff6-98b3-4d12-80aa-f3afa65fb253.pickle
the 'add to cart' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/1a13b675-36a8-4b42-b246-db49797e5d2b_f49fb4af-e52c-4631-9385-2ea79b9a2354.jpeg,"[0.0, 0.29609375, 0.21415830977204453, 0.06328125, 0.0056547093125993994]",0.29609375,0.2141583097720445,0.06328125,0.0056547093125993,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/1a13b675-36a8-4b42-b246-db49797e5d2b_f49fb4af-e52c-4631-9385-2ea79b9a2354.pickle
the '6pc rayon from bamboo...' text header on the popup,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/1a13b675-36a8-4b42-b246-db49797e5d2b_6822e6c6-3570-4876-b013-839b103542b6.jpeg,"[0.0, 0.853515625, 0.11058117917847025, 0.26796875, 0.007790368271954674]",0.853515625,0.1105811791784702,0.26796875,0.0077903682719546,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/1a13b675-36a8-4b42-b246-db49797e5d2b_6822e6c6-3570-4876-b013-839b103542b6.pickle
the 'plan' section,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_0dfc75a3-d350-45fe-816c-88631dfecc0a.jpeg,"[0.0, 0.6421874999999999, 0.01374609375, 0.025, 0.0103984375]",0.6421874999999999,0.01374609375,0.025,0.0103984375,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_0dfc75a3-d350-45fe-816c-88631dfecc0a.pickle
the 'fare finder' section under 'explore',button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_bd2d1095-5be5-40db-a960-e7478caff761.jpeg,"[0.0, 0.2421875, 0.0695, 0.0546875, 0.008]",0.2421875,0.0695,0.0546875,0.008,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_bd2d1095-5be5-40db-a960-e7478caff761.pickle
"the ""from"" input field that currently says ""dublin""",textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_f68804d6-48de-445b-b201-c63d35b8683c.jpeg,"[0.0, 0.24010009765625, 0.37252534429992346, 0.2036376953125, 0.02142310635042081]",0.24010009765625,0.3725253442999234,0.2036376953125,0.0214231063504208,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_f68804d6-48de-445b-b201-c63d35b8683c.pickle
